iso_code,country,year,empratio,gdpcap,laborshare,whours,empratio_fraction,estimated_hourly_wage,log_estimated_hourly_wage
COL,Colombia,2011,60.568,14825.88198,0.447501063346863,2029.69562262862,0.60568,5.396851423270491,1.6858157137542251
COL,Colombia,2012,61.293,15252.22931,0.457664489746094,2016.91606511415,0.61293,5.646532589859744,1.7310416558570851
COL,Colombia,2013,61.053,15883.86895,0.459550857543945,2011.75485565498,0.61053,5.943028444350727,1.7822188425670336
COL,Colombia,2014,61.096,16450.97178,0.469602674245834,2004.79305981985,0.61096,6.307246304726696,1.8416991795155715
COL,Colombia,2015,61.275,16791.3806,0.49340495467186,1997.03251098236,0.61275,6.770511138197664,1.9125765845464948
COL,Colombia,2016,60.492,16972.92049,0.494809359312058,1989.17896966082,0.60492,6.979473777765267,1.942973523927336
COL,Colombia,2017,60.015,16955.74023,0.497038096189499,1974.23145603545,0.60015,7.112930310197934,1.9619142981774345
COL,Colombia,2018,59.131,17073.62755,0.495211362838745,1968.3672617957,0.59131,7.264321349685934,1.982974878988709
COL,Colombia,2019,57.71,17305.8529,0.495211362838745,1968.3672617957,0.5771000000000001,7.544429448678354,2.020809469569684
CRI,Costa Rica,1991,53.466,10924.42093,0.575477957725525,2278.25879417218,0.53466,5.161148676820531,1.6411591665060687
CRI,Costa Rica,1992,53.473,11631.43734,0.575477957725525,2364.5489356983,0.53473,5.293942533558649,1.6665632487325155
CRI,Costa Rica,1993,54.307,12149.2548,0.575477957725525,2352.41834040734,0.54307,5.472779681404213,1.69978665580687
CRI,Costa Rica,1994,54.711,12390.35599,0.575477957725525,2376.10670932388,0.54711,5.484940043606408,1.702006162693231
CRI,Costa Rica,1995,55.024,12598.20916,0.575477957725525,2350.71300978423,0.5502400000000001,5.605130633202871,1.7236823628007674
CRI,Costa Rica,1996,52.522,12472.55516,0.575477957725525,2392.5721175028,0.52522,5.711863685298409,1.742545360133893
CRI,Costa Rica,1997,54.828,12861.67114,0.575477957725525,2371.21228301147,0.54828,5.693158232686643,1.7392651438364497
CRI,Costa Rica,1998,56.509,13486.39448,0.575477957725525,2362.28365341526,0.56509,5.813998103192621,1.7602684758883718
CRI,Costa Rica,1999,56.168,13766.36945,0.575477957725525,2376.1733986911,0.56168,5.935824125823486,1.7810058770271413
CRI,Costa Rica,2000,55.879,14024.29029,0.575477957725525,2367.5843943198,0.55879,6.100360385767024,1.8083478490680711
CRI,Costa Rica,2001,56.586,14256.10224,0.575477957725525,2335.04329381493,0.56586,6.209055796803951,1.8260088387820543
CRI,Costa Rica,2002,55.938,14501.72916,0.575477957725525,2362.69609427883,0.55938,6.314423201133333,1.8428364137264337
CRI,Costa Rica,2003,56.045,14897.23293,0.575477957725525,2356.13488988338,0.56045,6.492280542340217,1.8706138622646025
CRI,Costa Rica,2004,55.073,15329.35327,0.575477957725525,2375.40221132655,0.55073,6.743364503920076,1.9085589849309263
CRI,Costa Rica,2005,57.171,15710.17717,0.575477957725525,2357.84639720887,0.5717099999999999,6.706848224258417,1.903129127408504
CRI,Costa Rica,2006,57.053,16626.7129,0.575477957725525,2365.61307108554,0.57053,7.089455723128934,1.958608570760772
CRI,Costa Rica,2007,58.629,17750.64461,0.575477957725525,2392.57475254432,0.58629,7.282237191774857,1.9854381215620849
CRI,Costa Rica,2008,57.904,18341.26911,0.575477957725525,2397.88337650963,0.57904,7.601887777367,2.028396608206976
CRI,Costa Rica,2009,55.753,17939.71144,0.575477957725525,2354.24310558486,0.55753,7.865468541094045,2.0624821076657933
CRI,Costa Rica,2010,54.968,18668.3047,0.575477957725525,2249.26597942745,0.5496800000000001,8.68926064037398,2.1620878539975794
CRI,Costa Rica,2011,54.85,19262.53417,0.575477957725525,2289.88756577249,0.5485,8.825743978165695,2.1776729027408885
CRI,Costa Rica,2012,58.471,19968.69262,0.575477957725525,2242.59931495231,0.58471,8.763672086145617,2.1706150050297572
CRI,Costa Rica,2013,58.43,20240.27381,0.587377548217773,2156.55773728351,0.5843,9.43488800233796,2.2444143083036323
CRI,Costa Rica,2014,58.734,20733.12346,0.587744176387787,2135.53311321817,0.58734,9.715321562020156,2.273704181820499
CRI,Costa Rica,2015,57.523,21263.19547,0.588890671730042,2156.91050433761,0.57523,10.092286094811517,2.311771379050352
CRI,Costa Rica,2016,54.861,21934.27693,0.579785943031311,2212.38372016313,0.5486099999999999,10.477721009590905,2.349251194327944
CRI,Costa Rica,2017,55.222,22631.50611,0.579785943031311,2185.28247819394,0.55222,10.873301320606815,2.3863103643702233
CRI,Costa Rica,2018,56.605,23014.41628,0.579785943031311,2127.98844565145,0.5660499999999999,11.077546599078438,2.404920230724811
CRI,Costa Rica,2019,57.318,23374.02952,0.579785943031311,2069.24545655368,0.57318,11.42610554515066,2.4359006975386777
CYP,Cyprus,1995,59.191,31367.80664,0.499210387468338,1899.56747989457,0.59191,13.926993166411384,2.633828911398858
CYP,Cyprus,1996,58.906,31257.26953,0.506393671035767,1898.53450304191,0.58906,14.153416256200591,2.649956026482955
CYP,Cyprus,1997,58.67,31631.17773,0.51077264547348,1906.27735275449,0.5867,14.445774005600462,2.6704019154249106
CYP,Cyprus,1998,58.621,33155.08594,0.490657180547714,1912.54193803039,0.58621,14.509890236391078,2.674830502180446
CYP,Cyprus,1999,57.138,34424.79297,0.487139612436295,1919.70998578995,0.57138,15.28847349550438,2.7270991781684826
CYP,Cyprus,2000,57.484,36092.38672,0.48717737197876,1926.39153640869,0.57484,15.878561964759983,2.7649698953431976
CYP,Cyprus,2001,59.409,37116.73438,0.483940660953522,1950.89405106198,0.59409,15.498010315953112,2.7407116489727867
CYP,Cyprus,2002,59.77,38059.89453,0.50466799736023,1923.20743222662,0.5977,16.70951950278848,2.815978587124357
CYP,Cyprus,2003,60.455,38586.49609,0.524957716464996,1916.04186880715,0.60455,17.48728737423558,2.8614741811891946
CYP,Cyprus,2004,60.265,39987.5,0.5223228931427,1878.57526653658,0.60265,18.44886076707436,2.915002621538069
CYP,Cyprus,2005,59.827,41328.58594,0.546706318855286,1847.30393494515,0.59827,20.44414998589322,3.0176967773051255
CYP,Cyprus,2006,60.392,42560.71484,0.550122082233429,1832.92163429337,0.60392,21.15167097256518,3.0517189081665377
CYP,Cyprus,2007,61.304,43788.21484,0.557583570480347,1862.06064959721,0.61304,21.38870909977218,3.062863170631354
CYP,Cyprus,2008,61.286,44259.62109,0.563791155815125,1867.71827216178,0.61286,21.7998399931872,3.081902630006052
CYP,Cyprus,2009,60.138,42218.96484,0.60133707523346,1847.10385492023,0.60138,22.855212639961,3.1291792156109586
CYP,Cyprus,2010,60.108,42068.34375,0.595914602279663,1844.9967991333,0.60108,22.605366191396616,3.1181873201905224
CYP,Cyprus,2011,58.759,41179.46484,0.596353471279144,1847.27446839857,0.5875900000000001,22.62448103276192,3.119032551544436
CYP,Cyprus,2012,56.289,39158.62891,0.59862607717514,1845.26870497187,0.56289,22.568357825404775,3.1165488290066814
CYP,Cyprus,2013,53.707,36664.19531,0.573446094989777,1810.27908858029,0.53707,21.62511017314749,3.0738551475169875
CYP,Cyprus,2014,54.113,36411.58594,0.565491378307343,1815.43435788779,0.54113,20.95962080441676,3.04259776789686
CYP,Cyprus,2015,54.519,37871.48047,0.553562462329865,1824.33084091894,0.54519,21.077904571394495,3.0482253150982555
CYP,Cyprus,2016,55.469,40176.29297,0.542981386184692,1839.67539023064,0.55469,21.377812764197383,3.062353597472927
CYP,Cyprus,2017,57.196,42093.39453,0.549273788928986,1821.48264674073,0.57196,22.192801542633365,3.0997679814599324
CYP,Cyprus,2018,59.82,44190.98828,0.552714049816132,1809.58328414591,0.5982,22.563643739440103,3.116339926861048
CYP,Cyprus,2019,61.382,46157.02344,0.552714049816132,1805.23978482317,0.61382,23.023024079103063,3.136494762133339
DEU,Germany,1991,56.43,44174.87188,0.668120920658112,1554.06344061125,0.5643,33.65515348055949,3.516166193861117
DEU,Germany,1992,55.34,44723.28698,0.676293790340424,1565.09384775808,0.5534,34.92123350363421,3.553095054048399
DEU,Germany,1993,54.055,43997.80308,0.677943885326386,1540.1843488366,0.54055,35.82747173909016,3.5787149661448145
DEU,Germany,1994,53.562,44984.38117,0.661825776100159,1536.57699516883,0.53562,36.17381523727666,3.588335521111196
DEU,Germany,1995,53.501,45527.57425,0.661148250102997,1530.5714736344,0.53501,36.75850582745717,3.6043696499654447
DEU,Germany,1996,52.893,45867.25486,0.658173739910126,1516.75118900596,0.52893,37.62969991313526,3.6277936299026807
DEU,Germany,1997,52.49,46649.70395,0.646556913852692,1507.67613038906,0.5249,38.11281442068804,3.640550562085212
DEU,Germany,1998,52.48,47620.34504,0.63981693983078,1504.55903364073,0.5247999999999999,38.58737300216242,3.6529250986576502
DEU,Germany,1999,53.171,48603.28927,0.645175457000732,1491.51329243354,0.53171,39.540444135481714,3.677324050240886
DEU,Germany,2000,53.398,49934.05314,0.654206156730652,1465.93780490856,0.53398,41.73216444906402,3.7312721611966366
DEU,Germany,2001,53.398,50665.9397,0.641212701797485,1458.16503173687,0.53398,41.7240587658933,3.7310779112561536
DEU,Germany,2002,52.888,50465.34627,0.635994136333466,1448.92351131952,0.52888,41.88357704803722,3.734893794199203
DEU,Germany,2003,52.19,50170.13223,0.633888125419617,1443.40800774779,0.5219,42.21642513580078,3.74280936654254
DEU,Germany,2004,51.294,50764.31353,0.619628608226776,1442.58421828159,0.51294,42.5091317349933,3.7497189172031153
DEU,Germany,2005,51.803,51243.01829,0.612890660762787,1432.42349469614,0.51803,42.32445349665569,3.7453650158662737
DEU,Germany,2006,52.934,53278.87723,0.598493158817291,1453.1885339058,0.5293399999999999,41.45315393400182,3.724563968771083
DEU,Germany,2007,53.907,54892.04569,0.590178906917572,1454.08720699245,0.5390699999999999,41.329246066049656,3.721570386548635
DEU,Germany,2008,54.651,55497.20834,0.60460364818573,1447.32846858318,0.54651,42.420587912807434,3.7476338083711767
DEU,Germany,2009,54.545,52552.78831,0.626461744308472,1405.05586387307,0.54545,42.95777520047586,3.760217661161159
DEU,Germany,2010,55.134,54815.94316,0.615998148918152,1425.74546871955,0.55134,42.9560951962106,3.760178552126548
DEU,Germany,2011,56.282,57940.05897,0.616050899028778,1426.89678413249,0.56282,44.44607835626217,3.794276732111918
DEU,Germany,2012,56.737,58105.68066,0.628495037555695,1407.98210333421,0.56737,45.71481249689742,3.822422370041696
DEU,Germany,2013,57.074,58171.13313,0.630767107009888,1396.45808736718,0.57074,46.03735298699669,3.82945308843449
DEU,Germany,2014,57.371,59185.90759,0.627978444099426,1400.41197537511,0.57371,46.260978263742935,3.834298803655852
DEU,Germany,2015,57.442,59645.49069,0.629125058650971,1400.79309865034,0.57442,46.63490040451873,3.842349196538479
DEU,Germany,2016,57.932,60523.64685,0.629603087902069,1394.75432367426,0.5793200000000001,47.16020665697612,3.853550457698927
DEU,Germany,2017,58.366,61935.58239,0.633366346359253,1391.33972156934,0.58366,48.306113165942406,3.877558119232311
DEU,Germany,2018,58.8,62439.12943,0.641904413700104,1389.93177865965,0.588,49.040669497124085,3.892649943596841
DEU,Germany,2019,59.368,62913.91794,0.641904413700104,1386.1968343797,0.59368,49.07267948300246,3.8933024539299783
DNK,Denmark,1991,61.095,46326.87514,0.641628682613373,1437.31129290714,0.61095,33.85012446535067,3.5219426763190476
DNK,Denmark,1992,61.02,47107.95003,0.641628682613373,1452.36659748712,0.6102000000000001,34.10590045435412,3.529470403172868
DNK,Denmark,1993,59.316,46914.2186,0.641628682613373,1448.91917588635,0.59316,35.02452388906281,3.556048498670659
DNK,Denmark,1994,59.323,49231.64397,0.641628682613373,1406.66186407378,0.59323,37.854306061302,3.633744739893441
DNK,Denmark,1995,60.688,50463.72898,0.641628682613373,1419.14342156645,0.60688,37.59533814815451,3.6268800572875985
DNK,Denmark,1996,60.919,51632.00525,0.647051990032196,1412.26397570859,0.60919,38.83197886247053,3.659244104651344
DNK,Denmark,1997,62.146,53047.05211,0.641905009746552,1428.08945490985,0.62146,38.36749337167981,3.647210574308378
DNK,Denmark,1998,62.024,54084.3161,0.656605303287506,1441.1349792782,0.62024,39.72933520705087,3.682089836916588
DNK,Denmark,1999,62.693,55505.19966,0.648662328720093,1456.49725571072,0.62693,39.429713648940826,3.674519685599428
DNK,Denmark,2000,62.814,57380.11379,0.622199714183807,1465.93724479611,0.62814,38.77210527018921,3.657701051735238
DNK,Denmark,2001,62.697,57718.05957,0.636455893516541,1468.67711062473,0.62697,39.89394157518055,3.6862244721458857
DNK,Denmark,2002,63.164,57796.6118,0.640945732593536,1462.58458444077,0.63164,40.09895210051264,3.6913502018142808
DNK,Denmark,2003,62.218,57893.85575,0.642333567142487,1457.82901056676,0.6221800000000001,40.99873507663085,3.71354121443889
DNK,Denmark,2004,62.695,59347.62112,0.632363200187683,1458.07554251772,0.62695,41.054141240235296,3.7148917136416606
DNK,Denmark,2005,62.748,60580.8735,0.634598255157471,1451.36391727389,0.6274799999999999,42.21416419551823,3.742755809169531
DNK,Denmark,2006,63.756,62686.57977,0.632629096508026,1455.7018067844,0.63756,42.729740425688135,3.754895174881763
DNK,Denmark,2007,63.381,63025.28884,0.649296462535858,1432.76976799283,0.63381,45.063237037850705,3.808066770813785
DNK,Denmark,2008,62.807,62394.68339,0.649350702762604,1430.05460030473,0.62807,45.10931488598389,3.809088763674377
DNK,Denmark,2009,60.373,58974.46714,0.671794235706329,1417.02839525636,0.60373,46.31044867887092,3.835367609041514
DNK,Denmark,2010,58.677,59642.45287,0.641318678855896,1422.30635684719,0.58677,45.831949719717215,3.824981440049409
DNK,Denmark,2011,58.26,60175.97037,0.637183547019959,1436.98015165271,0.5826,45.800097828793795,3.8242862271177223
DNK,Denmark,2012,57.551,59946.71367,0.629859387874603,1423.34782655838,0.57551,46.09407134153092,3.830684337427174
DNK,Denmark,2013,56.95,60528.70391,0.628321051597595,1425.63512145749,0.5695,46.84258688066405,3.8467927652289298
DNK,Denmark,2014,57.089,60992.21222,0.620647490024567,1413.80822860337,0.57089,46.900389381217416,3.848025977789143
DNK,Denmark,2015,57.558,61837.36078,0.619105458259583,1407.14810887239,0.57558,47.26830969837497,3.85584008572228
DNK,Denmark,2016,58.046,63242.18287,0.618479251861572,1412.04575083871,0.58046,47.72115218870675,3.865374741714152
DNK,Denmark,2017,58.221,64757.20669,0.615560591220856,1405.40401793354,0.58221,48.716722627283794,3.886022351584013
DNK,Denmark,2018,58.73,65635.44134,0.620392084121704,1381.92945098926,0.5872999999999999,50.17169626219596,3.9154510482135434
DNK,Denmark,2019,59.311,66520.07087,0.620392084121704,1380.60764340558,0.59311,50.398014970461375,3.919951788794975
DOM,Dominican Republic,1991,52.819,7202.279531,0.644173622131348,2169.49961078905,0.52819,4.048770490671345,1.3984132524776516
DOM,Dominican Republic,1992,53.286,7851.662526,0.626211047172546,2140.25933293833,0.53286,4.311246250887355,1.4612270156570202
DOM,Dominican Republic,1993,53.705,8266.621922,0.61902928352356,2233.48628759302,0.53705,4.266200458615415,1.4507236087753204
DOM,Dominican Republic,1994,53.755,8320.400631,0.673581957817078,2215.70121281645,0.53755,4.705487483449881,1.5487293773301438
DOM,Dominican Republic,1995,53.811,8630.225186,0.658052265644074,2234.44796428976,0.53811,4.72325299207143,1.5524977554483417
DOM,Dominican Republic,1996,53.947,8981.281895,0.661799192428589,2206.33089653809,0.53947,4.993747916077137,1.6081867132261554
DOM,Dominican Republic,1997,54.323,9610.383424,0.64251834154129,2223.51272741466,0.54323,5.112141650698785,1.631618426139453
DOM,Dominican Republic,1998,54.534,10087.48481,0.623237490653992,2283.07197832995,0.5453399999999999,5.049513138652572,1.619291830452091
DOM,Dominican Republic,1999,54.701,10514.80525,0.603956639766693,2303.45594455202,0.54701,5.040014863329601,1.6174090311522622
DOM,Dominican Republic,2000,54.75,10828.08677,0.584675788879395,2206.56689528768,0.5475,5.24041421267207,1.6564005434286655
DOM,Dominican Republic,2001,53.117,10921.26062,0.565394937992096,2187.59997740215,0.5311699999999999,5.314020656279322,1.670348734473334
DOM,Dominican Republic,2002,53.665,11242.07183,0.546114087104797,2137.66149219353,0.53665,5.35179744144074,1.6774324748452658
DOM,Dominican Republic,2003,52.704,10932.23509,0.526833236217499,2130.04085007,0.52704,5.130392804229963,1.6351822262766773
DOM,Dominican Republic,2004,53.27,11060.15996,0.5075523853302,2151.75607450809,0.5327000000000001,4.897410937204766,1.5887066853122989
DOM,Dominican Republic,2005,52.893,11945.31574,0.488271534442902,2153.18799737017,0.52893,5.1212843441625395,1.6334052560634458
DOM,Dominican Republic,2006,54.065,12879.06589,0.468990683555603,2123.36287831209,0.54065,5.261482773339208,1.6604128830964788
DOM,Dominican Republic,2007,54.259,13666.68769,0.449709832668304,2132.85932060208,0.54259,5.310820913773856,1.6697464210023796
DOM,Dominican Republic,2008,54.842,13932.23405,0.459390878677368,2131.66636623381,0.54842,5.474829670661599,1.7001611648371835
DOM,Dominican Republic,2009,52.437,13886.88427,0.475999981164932,2131.33057397449,0.52437,5.914568959490531,1.777418622330482
DOM,Dominican Republic,2010,53.75,14853.63356,0.470921993255615,2114.7668591412,0.5375,6.1537622702752115,1.8170636460391627
DOM,Dominican Republic,2011,54.617,15125.83851,0.458412677049637,2107.80986848101,0.5461699999999999,6.023054647050518,1.7955945470821073
DOM,Dominican Republic,2012,55.436,15344.33429,0.454917997121811,2114.49883371816,0.55436,5.955000931945079,1.7842313593051655
DOM,Dominican Republic,2013,54.912,15897.56304,0.453679203987122,2122.62809065895,0.5491199999999999,6.1878283644716845,1.8225841954922235
DOM,Dominican Republic,2014,55.529,16817.64423,0.442943662405014,2181.51098536797,0.5552900000000001,6.149451722667956,1.8163629270585608
DOM,Dominican Republic,2015,57.291,17777.01116,0.435344815254211,2156.59748559201,0.5729099999999999,6.263781853683608,1.834784132680361
DOM,Dominican Republic,2016,57.902,18751.28706,0.426877468824387,2142.1020102401,0.57902,6.453578563763617,1.8646347930415224
DOM,Dominican Republic,2017,58.73,19414.00122,0.426877468824387,2142.1020102401,0.5872999999999999,6.587462193174765,1.8851681746745053
DOM,Dominican Republic,2018,60.033,20547.6589,0.426877468824387,2142.1020102401,0.60033,6.820801093598127,1.91997692736162
DOM,Dominican Republic,2019,61.046,21363.86104,0.426877468824387,2142.1020102401,0.61046,6.974058983105332,1.942197405789437
ECU,Ecuador,1995,60.687,9513.455536,0.368926763534546,1943.0,0.60687,2.976528086847261,1.090757549766102
ECU,Ecuador,1996,60.668,9497.573492,0.374049007892609,1936.31032748729,0.60668,3.024172292557482,1.1066374317463472
ECU,Ecuador,1997,61.403,9727.281887,0.379171282052994,1929.6436872537,0.61403,3.1128645613914365,1.13554338308975
ECU,Ecuador,1998,63.462,9864.596629,0.388788372278214,1923.0,0.6346200000000001,3.1426756465431076,1.1450745538082818
ECU,Ecuador,1999,61.904,9231.592609,0.409951835870743,1788.70381753115,0.61904,3.417844659030125,1.2290101357466632
ECU,Ecuador,2000,60.403,9171.751082,0.431115329265595,1800.22634179496,0.60403,3.636303331441925,1.2909675973245816
ECU,Ecuador,2001,61.358,9393.543068,0.452278792858124,1811.82309219063,0.61358,3.821630282217398,1.3406771070253245
ECU,Ecuador,2002,61.582,9685.621569,0.473442256450653,1823.49454687021,0.61582,4.08353475234378,1.406962974210684
ECU,Ecuador,2003,61.636,9790.750945,0.494605749845505,1835.24118706592,0.61636,4.281023090220564,1.4541920207994112
ECU,Ecuador,2004,64.093,10277.99995,0.515769243240356,1782.71586349476,0.64093,4.63950153207853,1.5346069320359652
ECU,Ecuador,2005,64.446,10647.0864,0.536932706832886,1808.50578717578,0.64446,4.904952071079727,1.5902453215281436
ECU,Ecuador,2006,65.537,10920.03522,0.558096170425415,1772.74806870271,0.65537,5.245652331276265,1.6573996061406813
ECU,Ecuador,2007,64.669,10939.34437,0.579259634017944,1729.05388229675,0.64669,5.667087092105266,1.734675245360421
ECU,Ecuador,2008,63.942,11460.40539,0.600423097610474,1758.10093758924,0.63942,6.121070044859509,1.8117369251721085
ECU,Ecuador,2009,61.063,11389.49486,0.621586620807648,1734.47465014855,0.61063,6.684363004521867,1.8997709187320897
ECU,Ecuador,2010,60.121,11651.3423,0.642750084400177,1719.4629336059,0.60121,7.244344419762295,1.9802210844130423
ECU,Ecuador,2011,59.644,12433.75898,0.663913547992706,1699.52958497852,0.59644,8.143638465925648,2.0972370661319237
ECU,Ecuador,2012,60.432,12945.07718,0.681181371212006,1664.7306345015,0.60432,8.765091771163307,2.1707769885024484
ECU,Ecuador,2013,60.341,13672.30646,0.66695910692215,1661.24541892454,0.60341,9.096926625486145,2.2079366230149526
ECU,Ecuador,2014,60.44,14047.49138,0.66695910692215,1649.26617828494,0.6043999999999999,9.399024304492512,2.2406058864942224
ECU,Ecuador,2015,63.284,13864.48771,0.66695910692215,1620.19818803133,0.63284,9.018638311177217,2.1992933593943063
ECU,Ecuador,2016,64.558,13569.7968,0.66695910692215,1572.31251123342,0.64558,8.916278261929563,2.1878786243153985
ECU,Ecuador,2017,65.54,14161.70518,0.66695910692215,1566.35958084662,0.6554000000000001,9.20061485172857,2.2192703135314824
ECU,Ecuador,2018,64.308,14066.17626,0.66695910692215,1568.14027351186,0.6430800000000001,9.3030498981778,2.230342292437285
ECU,Ecuador,2019,63.656,13853.42078,0.66695910692215,1551.64280948966,0.63656,9.35459811215398,2.235867999119024
ESP,Spain,1991,41.814,32469.994,0.627181947231293,1755.52940168123,0.41814,27.74252174893801,3.322966317349669
ESP,Spain,1992,40.983,32611.60053,0.627181947231293,1747.56539985899,0.4098299999999999,28.558045385808576,3.3519386962570885
ESP,Spain,1993,38.823,32108.28669,0.627181947231293,1739.55239802555,0.38823,29.818382016877383,3.3951250495438785
ESP,Spain,1994,38.129,32717.35103,0.627181947231293,1738.50739778644,0.3812899999999999,30.955635515038775,3.4325550670476037
ESP,Spain,1995,38.752,33471.47189,0.627181947231293,1738.79639785257,0.38752,31.15483865798107,3.438969567294959
ESP,Spain,1996,39.253,34201.45922,0.625615239143372,1740.33928927078,0.39253,31.321689195543794,3.444310803114728
ESP,Spain,1997,40.377,35280.19162,0.638372302055359,1742.63677191539,0.40377,32.00840613304128,3.4659985599598544
ESP,Spain,1998,41.674,36645.96484,0.643318712711334,1751.10587060624,0.41674,32.305372525887876,3.4752335484677976
ESP,Spain,1999,43.76,38106.86679,0.647610723972321,1756.27373368015,0.4376,32.11055071604382,3.4691846588744286
ESP,Spain,2000,45.599,39909.81708,0.645771741867065,1752.82075838745,0.4559899999999999,32.245264803156196,3.4733712046524134
ESP,Spain,2001,46.703,41187.05767,0.637940645217896,1762.06978335498,0.46703,31.928106150754846,3.4634866924325514
ESP,Spain,2002,47.68,41728.31379,0.636756241321564,1763.64741830528,0.4768,31.597740810687633,3.4530856247044266
ESP,Spain,2003,48.634,42184.99331,0.633542358875275,1754.63317012726,0.48634,31.31895885571383,3.444223628415339
ESP,Spain,2004,49.55,42754.73829,0.629822790622711,1739.90120009097,0.4955,31.234487024078337,3.441522837698085
ESP,Spain,2005,51.679,43531.41114,0.624301135540009,1723.71916932259,0.51679,30.508177031201487,3.4179947470648036
ESP,Spain,2006,52.947,44532.4225,0.622456014156342,1713.74063366858,0.52947,30.549108164579707,3.4193354925427086
ESP,Spain,2007,53.533,45260.3672,0.608766734600067,1701.30779766684,0.53533,30.252725820804145,3.4095862901958576
ESP,Spain,2008,52.435,44885.77047,0.599291563034058,1710.12620246177,0.52435,29.998353209353095,3.401142487133914
ESP,Spain,2009,48.67,42813.51581,0.591790497303009,1715.80455861982,0.4867,30.340289247412947,3.4124765074086585
ESP,Spain,2010,47.569,42656.96387,0.594256579875946,1705.77553458184,0.47569,31.24050440501986,3.4417154709685343
ESP,Spain,2011,46.673,42233.65379,0.585679292678833,1710.69165947777,0.46673,30.97997549727844,3.4333410440677654
ESP,Spain,2012,44.678,40996.98527,0.56649261713028,1696.72661811367,0.4467799999999999,30.636600911519455,3.4221954024103916
ESP,Spain,2013,43.701,40544.46043,0.558269858360291,1689.82440964343,0.43701,30.650866137068864,3.4226609209411447
ESP,Spain,2014,44.378,41284.1684,0.557790338993073,1690.56399650873,0.44378,30.69412004642219,3.4240711068165455
ESP,Spain,2015,45.693,42994.00907,0.5588658452034,1694.23718822333,0.45693,31.037849964550333,3.435207426309994
ESP,Spain,2016,46.873,44210.00918,0.554149031639099,1701.45006195262,0.46873,30.71886931416191,3.424877101422482
ESP,Spain,2017,48.049,45383.75986,0.552750647068024,1689.47621970404,0.48049,30.902477257075464,3.4308363508221387
ESP,Spain,2018,48.842,46267.79801,0.555432140827179,1695.50101681915,0.4884199999999999,31.032612912430835,3.4350386809232454
ESP,Spain,2019,49.499,46837.82054,0.555432140827179,1685.95150557715,0.49499,31.173544241768592,3.4395697941411845
EST,Estonia,1995,55.869,14848.61654,0.646044552326202,1983.22914169974,0.55869,8.657742548925016,2.15845401294878
EST,Estonia,1996,55.143,15814.19057,0.651069164276123,1982.28225962469,0.55143,9.419290927119338,2.2427598126255255
EST,Estonia,1997,55.115,18083.0849,0.629969418048859,1980.5513646261,0.55115,10.436047966351865,2.345265963503078
EST,Estonia,1998,54.499,19049.97159,0.614437639713287,1980.16144802278,0.54499,10.846334904341678,2.3838272260853977
EST,Estonia,1999,52.154,18913.22564,0.590489268302918,1977.34491250144,0.52154,10.829478898217584,2.3822719433471913
EST,Estonia,2000,51.036,20720.65273,0.586119174957275,1977.87288569964,0.51036,12.03134986965815,2.4875157323083092
EST,Estonia,2001,50.374,22079.37296,0.569929897785187,1970.4960924227,0.5037400000000001,12.677282254797657,2.5398115928185825
EST,Estonia,2002,51.247,23760.16517,0.559815943241119,1972.6898895497,0.51247,13.157320460033027,2.576978292705844
EST,Estonia,2003,52.118,25726.01556,0.554221034049988,1978.33471968059,0.52118,13.828275323076376,2.626715432410513
EST,Estonia,2004,52.889,27640.30996,0.552836716175079,1986.46066477368,0.5288900000000001,14.54435486121386,2.6772029362858363
EST,Estonia,2005,53.9,30446.24547,0.545613646507263,2008.37334639882,0.539,15.345666451046895,2.730833118281862
EST,Estonia,2006,56.919,33616.21824,0.547348082065582,2000.9903456867,0.56919,16.155120453255535,2.782237055346191
EST,Estonia,2007,57.735,36326.61503,0.562678217887878,1998.48461299347,0.57735,17.715159048709033,2.8744207164712625
EST,Estonia,2008,57.821,34557.29807,0.606481671333313,1967.76981778539,0.57821,18.420336775504293,2.9134553138035817
EST,Estonia,2009,52.528,29558.41353,0.636739611625671,1832.14013180715,0.52528,19.556603727290547,2.973313015956514
EST,Estonia,2010,50.399,30351.66007,0.585960388183594,1874.70169677066,0.50399,18.82333691999383,2.935097425559942
EST,Estonia,2011,53.703,32759.80609,0.556496798992157,1918.86301369863,0.53703,17.691370341946122,2.8730769693855227
EST,Estonia,2012,55.117,34084.53872,0.556662499904633,1885.68660488627,0.5511699999999999,18.255523838173605,2.9044677102956484
EST,Estonia,2013,55.984,34806.88649,0.559973061084747,1865.8429023132,0.55984,18.659212542903123,2.9263399942555965
EST,Estonia,2014,56.589,36057.88551,0.566942930221558,1859.4318744839,0.56589,19.427964829467538,2.966713514180621
EST,Estonia,2015,57.854,36696.62263,0.587249159812927,1851.61663188313,0.5785399999999999,20.11703796719375,3.001567116063526
EST,Estonia,2016,58.328,37820.64294,0.572147011756897,1855.19929566192,0.58328,19.99718597097073,2.9955915622031495
EST,Estonia,2017,59.571,39903.37248,0.585143089294434,1856.68277474669,0.59571,21.110527411919417,3.0497718455329483
EST,Estonia,2018,60.062,41235.90819,0.588352978229523,1810.37875288684,0.6006199999999999,22.312297224607356,3.1051379715257825
EST,Estonia,2019,60.31,42613.99878,0.588352978229523,1797.21453550251,0.6031,23.13135076928004,3.1411888735559192
